USN 2020;;;;DSA 2020;;;;NVD 2020;;;;;
 CVE-2020-11935;Priority: Medium;Description: It was discovered that aufs improperly managed inode reference counts in thevfsub_dentry_open() method. A local attacker could use this vulnerability tocause a denial of service attack.Ubuntu-DescriptionMauricio Faria de Oliveira discovered that the aufs implementation in theLinux kernel improperly managed inode reference counts in thevfsub_dentry_open() method. A local attacker could use this vulnerabilityto cause a denial of service.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11935; CVE-2020-11935;Priority: N/A;Description:Not found!;Link: https://security-tracker.debian.org/tracker/CVE-2020-11935; CVE-2020-11935;CVSS 2.0: Not found!;CVSS 3.x: Not found!;Published_date: Not found!;Description: Not found!;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11935
 CVE-2020-0198;Priority: Medium;Description: In exif_data_load_data_content of exif-data.c, there is a possible UBSANabort due to an integer overflow. This could lead to remote denial ofservice with no additional execution privileges needed. User interaction isneeded for exploitation.Product: AndroidVersions: Android-10Android ID:A-146428941;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-0198; CVE-2020-0198;Priority: medium;Description:In exif_data_load_data_content of exif-data.c, there is a possible UBSAN abort due to an integer overflow. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146428941;Link: https://security-tracker.debian.org/tracker/CVE-2020-0198; CVE-2020-0198;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 06/11/2020;Description: In exif_data_load_data_content of exif-data.c, there is a possible UBSAN abort due to an integer overflow. This could lead to remote denial of service with no additional execution privileges needed. User interaction is needed for exploitation.Product: AndroidVersions: Android-10Android ID: A-146428941;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-0198
 CVE-2020-6104;Priority: Medium;Description: An exploitable information disclosure vulnerability exists in theget_dnode_of_data functionality of F2fs-Tools F2fs.Fsck 1.13. A speciallycrafted f2fs filesystem can cause information disclosure resulting in ainformation disclosure. An attacker can provide a malicious file to triggerthis vulnerability.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-6104; CVE-2020-6104;Priority: medium;Description:An exploitable information disclosure vulnerability exists in the get_dnode_of_data functionality of F2fs-Tools F2fs.Fsck 1.13. A specially crafted f2fs filesystem can cause information disclosure resulting in a information disclosure. An attacker can provide a malicious file to trigger this vulnerability.;Link: https://security-tracker.debian.org/tracker/CVE-2020-6104; CVE-2020-6104;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 10/15/2020;Description: An exploitable information disclosure vulnerability exists in the get_dnode_of_data functionality of F2fs-Tools F2fs.Fsck 1.13. A specially crafted f2fs filesystem can cause information disclosure resulting in a information disclosure. An attacker can provide a malicious file to trigger this vulnerability.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-6104
 CVE-2020-3885;Priority: Medium;Description: A logic issue was addressed with improved restrictions. This issue is fixedin iOS 13.4 and iPadOS 13.4, tvOS 13.4, Safari 13.1, iTunes for Windows12.10.5, iCloud for Windows 10.9.3, iCloud for Windows 7.18. A file URL maybe incorrectly processed.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-3885; CVE-2020-3885;Priority: medium;Description:A logic issue was addressed with improved restrictions. This issue is fixed in iOS 13.4 and iPadOS 13.4, tvOS 13.4, Safari 13.1, iTunes for Windows 12.10.5, iCloud for Windows 10.9.3, iCloud for Windows 7.18. A file URL may be incorrectly processed.;Link: https://security-tracker.debian.org/tracker/CVE-2020-3885; CVE-2020-3885;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 4.3 MEDIUM;Published_date: 04/01/2020;Description: A logic issue was addressed with improved restrictions. This issue is fixed in iOS 13.4 and iPadOS 13.4, tvOS 13.4, Safari 13.1, iTunes for Windows 12.10.5, iCloud for Windows 10.9.3, iCloud for Windows 7.18. A file URL may be incorrectly processed.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-3885
 CVE-2020-2686;Priority: Medium;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component:Server: Optimizer). Supported versions that are affected are 8.0.18 andprior. Easily exploitable vulnerability allows low privileged attacker withnetwork access via multiple protocols to compromise MySQL Server.Successful attacks of this vulnerability can result in unauthorized abilityto cause a hang or frequently repeatable crash (complete DOS) of MySQLServer. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector:(CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2686; CVE-2020-2686;Priority: medium;Description:Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.18 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2686; CVE-2020-2686;CVSS 2.0: 4.0 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 01/15/2020;Description: Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.18 and prior. Easily exploitable vulnerability allows low privileged attacker with network access via multiple protocols to compromise MySQL Server. Successful attacks of this vulnerability can result in unauthorized ability to cause a hang or frequently repeatable crash (complete DOS) of MySQL Server. CVSS 3.0 Base Score 6.5 (Availability impacts). CVSS Vector: (CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2686
 CVE-2020-2681;Priority: Medium;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization(component: Core). Supported versions that are affected are Prior to5.2.36, prior to 6.0.16 and prior to 6.1.2. Easily exploitablevulnerability allows low privileged attacker with logon to theinfrastructure where Oracle VM VirtualBox executes to compromise Oracle VMVirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks maysignificantly impact additional products. Successful attacks of thisvulnerability can result in unauthorized access to critical data orcomplete access to all Oracle VM VirtualBox accessible data. CVSS 3.0 BaseScore 6.5 (Confidentiality impacts). CVSS Vector:(CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2681; CVE-2020-2681;Priority: low;Description:Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 5.2.36, prior to 6.0.16 and prior to 6.1.2. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all Oracle VM VirtualBox accessible data. CVSS 3.0 Base Score 6.5 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2681; CVE-2020-2681;CVSS 2.0: 2.1 LOW;CVSS 3.x: 6.5 MEDIUM;Published_date: 01/15/2020;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 5.2.36, prior to 6.0.16 and prior to 6.1.2. Easily exploitable vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. While the vulnerability is in Oracle VM VirtualBox, attacks may significantly impact additional products. Successful attacks of this vulnerability can result in unauthorized access to critical data or complete access to all Oracle VM VirtualBox accessible data. CVSS 3.0 Base Score 6.5 (Confidentiality impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:N/A:N).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2681
 CVE-2020-27755;Priority: Low;Description: in SetImageExtent() of /MagickCore/image.c, an incorrect image depth sizecan cause a memory leak because the code which checks for the proper imagedepth size does not reset the size in the event there is an invalid size.The patch resets the depth to a proper size before throwing an exception.The memory leak can be triggered by a crafted input file that is processedby ImageMagick and could cause an impact to application reliability, suchas denial of service. This flaw affects ImageMagick versions prior to7.0.9-0.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-27755; CVE-2020-27755;Priority: medium;Description:in SetImageExtent() of /MagickCore/image.c, an incorrect image depth size can cause a memory leak because the code which checks for the proper image depth size does not reset the size in the event there is an invalid size. The patch resets the depth to a proper size before throwing an exception. The memory leak can be triggered by a crafted input file that is processed by ImageMagick and could cause an impact to application reliability, such as denial of service. This flaw affects ImageMagick versions prior to 7.0.9-0.;Link: https://security-tracker.debian.org/tracker/CVE-2020-27755; CVE-2020-27755;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 3.3 LOW;Published_date: 12/08/2020;Description: in SetImageExtent() of /MagickCore/image.c, an incorrect image depth size can cause a memory leak because the code which checks for the proper image depth size does not reset the size in the event there is an invalid size. The patch resets the depth to a proper size before throwing an exception. The memory leak can be triggered by a crafted input file that is processed by ImageMagick and could cause an impact to application reliability, such as denial of service. This flaw affects ImageMagick versions prior to 7.0.9-0.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-27755
 CVE-2020-11506;Priority: Medium;Description: An issue was discovered in GitLab 10.7.0 and later through 12.9.2. AWorkhorse bypass could lead to job artifact uploads and file disclosure(Exposure of Sensitive Information) via request smuggling.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-11506; CVE-2020-11506;Priority: medium;Description:An issue was discovered in GitLab 10.7.0 and later through 12.9.2. A Workhorse bypass could lead to job artifact uploads and file disclosure (Exposure of Sensitive Information) via request smuggling.;Link: https://security-tracker.debian.org/tracker/CVE-2020-11506; CVE-2020-11506;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 04/22/2020;Description: An issue was discovered in GitLab 10.7.0 and later through 12.9.2. A Workhorse bypass could lead to job artifact uploads and file disclosure (Exposure of Sensitive Information) via request smuggling.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-11506
 CVE-2020-15690;Priority: Medium;Description: In Nim before 1.2.6, the standard library asyncftpclient lacks a check forwhether a message contains a newline character.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-15690; CVE-2020-15690;Priority: N/A;Description:In Nim before 1.2.6, the standard library asyncftpclient lacks a check for whether a message contains a newline character.;Link: https://security-tracker.debian.org/tracker/CVE-2020-15690; CVE-2020-15690;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 01/30/2021;Description: In Nim before 1.2.6, the standard library asyncftpclient lacks a check for whether a message contains a newline character.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-15690
 CVE-2020-16294;Priority: Medium;Description: A buffer overflow vulnerability in epsc_print_page() in devices/gdevepsc.cof Artifex Software GhostScript v9.50 allows a remote attacker to cause adenial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16294; CVE-2020-16294;Priority: medium;Description:A buffer overflow vulnerability in epsc_print_page() in devices/gdevepsc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16294; CVE-2020-16294;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A buffer overflow vulnerability in epsc_print_page() in devices/gdevepsc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16294
 CVE-2020-16295;Priority: Medium;Description: A null pointer dereference vulnerability in clj_media_size() indevices/gdevclj.c of Artifex Software GhostScript v9.50 allows a remoteattacker to cause a denial of service via a crafted PDF file. This is fixedin v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16295; CVE-2020-16295;Priority: medium;Description:A null pointer dereference vulnerability in clj_media_size() in devices/gdevclj.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16295; CVE-2020-16295;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A null pointer dereference vulnerability in clj_media_size() in devices/gdevclj.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16295
 CVE-2020-16292;Priority: Medium;Description: A buffer overflow vulnerability in mj_raster_cmd() incontrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows aremote attacker to cause a denial of service via a crafted PDF file. Thisis fixed in v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16292; CVE-2020-16292;Priority: medium;Description:A buffer overflow vulnerability in mj_raster_cmd() in contrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16292; CVE-2020-16292;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A buffer overflow vulnerability in mj_raster_cmd() in contrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16292
 CVE-2020-16293;Priority: Medium;Description: A null pointer dereference vulnerability incompose_group_nonknockout_nonblend_isolated_allmask_common() inbase/gxblend.c of Artifex Software GhostScript v9.50 allows a remoteattacker to cause a denial of service via a crafted PDF file. This is fixedin v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16293; CVE-2020-16293;Priority: medium;Description:A null pointer dereference vulnerability in compose_group_nonknockout_nonblend_isolated_allmask_common() in base/gxblend.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16293; CVE-2020-16293;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A null pointer dereference vulnerability in compose_group_nonknockout_nonblend_isolated_allmask_common() in base/gxblend.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16293
 CVE-2020-16290;Priority: Medium;Description: A buffer overflow vulnerability in jetp3852_print_page() indevices/gdev3852.c of Artifex Software GhostScript v9.50 allows a remoteattacker to cause a denial of service via a crafted PDF file. This is fixedin v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16290; CVE-2020-16290;Priority: medium;Description:A buffer overflow vulnerability in jetp3852_print_page() in devices/gdev3852.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16290; CVE-2020-16290;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A buffer overflow vulnerability in jetp3852_print_page() in devices/gdev3852.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16290
 CVE-2020-16291;Priority: Medium;Description: A buffer overflow vulnerability in contrib/gdevdj9.c of Artifex SoftwareGhostScript v9.50 allows a remote attacker to cause a denial of service viaa crafted PDF file. This is fixed in v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16291; CVE-2020-16291;Priority: medium;Description:A buffer overflow vulnerability in contrib/gdevdj9.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16291; CVE-2020-16291;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A buffer overflow vulnerability in contrib/gdevdj9.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16291
 CVE-2020-16298;Priority: Medium;Description: A buffer overflow vulnerability in mj_color_correct() incontrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows aremote attacker to cause a denial of service via a crafted PDF file. Thisis fixed in v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16298; CVE-2020-16298;Priority: medium;Description:A buffer overflow vulnerability in mj_color_correct() in contrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16298; CVE-2020-16298;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A buffer overflow vulnerability in mj_color_correct() in contrib/japanese/gdevmjc.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16298
 CVE-2020-16299;Priority: Medium;Description: A Division by Zero vulnerability in bj10v_print_page() incontrib/japanese/gdev10v.c of Artifex Software GhostScript v9.50 allows aremote attacker to cause a denial of service via a crafted PDF file. Thisis fixed in v9.51.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-16299; CVE-2020-16299;Priority: medium;Description:A Division by Zero vulnerability in bj10v_print_page() in contrib/japanese/gdev10v.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://security-tracker.debian.org/tracker/CVE-2020-16299; CVE-2020-16299;CVSS 2.0: 4.3 MEDIUM;CVSS 3.x: 5.5 MEDIUM;Published_date: 08/12/2020;Description: A Division by Zero vulnerability in bj10v_print_page() in contrib/japanese/gdev10v.c of Artifex Software GhostScript v9.50 allows a remote attacker to cause a denial of service via a crafted PDF file. This is fixed in v9.51.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-16299
 CVE-2020-24972;Priority: Medium;Description: The Kleopatra component before 3.1.12 (and before 20.07.80) for GnuPGallows remote attackers to execute arbitrary code because openpgp4fpr: URLsare supported without safe handling of command-line options. The Qtplatformpluginpath command-line option can be used to load an arbitraryDLL.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-24972; CVE-2020-24972;Priority: medium;Description:The Kleopatra component before 3.1.12 (and before 20.07.80) for GnuPG allows remote attackers to execute arbitrary code because openpgp4fpr: URLs are supported without safe handling of command-line options. The Qt platformpluginpath command-line option can be used to load an arbitrary DLL.;Link: https://security-tracker.debian.org/tracker/CVE-2020-24972; CVE-2020-24972;CVSS 2.0: 6.5 MEDIUM;CVSS 3.x: 8.8 HIGH;Published_date: 08/29/2020;Description: The Kleopatra component before 3.1.12 (and before 20.07.80) for GnuPG allows remote attackers to execute arbitrary code because openpgp4fpr: URLs are supported without safe handling of command-line options. The Qt platformpluginpath command-line option can be used to load an arbitrary DLL.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-24972
 CVE-2020-24977;Priority: Low;Description: GNOME project libxml2 v2.9.10 has a global buffer over-read vulnerabilityin xmlEncodeEntitiesInternal at libxml2/entities.c. The issue has beenfixed in commit 50f06b3e.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-24977; CVE-2020-24977;Priority: medium;Description:GNOME project libxml2 v2.9.10 has a global buffer over-read vulnerability in xmlEncodeEntitiesInternal at libxml2/entities.c. The issue has been fixed in commit 50f06b3e.;Link: https://security-tracker.debian.org/tracker/CVE-2020-24977; CVE-2020-24977;CVSS 2.0: 6.4 MEDIUM;CVSS 3.x: 6.5 MEDIUM;Published_date: 09/03/2020;Description: GNOME project libxml2 v2.9.10 has a global buffer over-read vulnerability in xmlEncodeEntitiesInternal at libxml2/entities.c. The issue has been fixed in commit 50f06b3e.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-24977
 CVE-2020-24978;Priority: Medium;Description: In NASM 2.15.04rc3, there is a double-free vulnerability in pp_toklineasm/preproc.c. This is fixed in commit8806c3ca007b84accac21dd88b900fb03614ceb7.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-24978; CVE-2020-24978;Priority: high;Description:In NASM 2.15.04rc3, there is a double-free vulnerability in pp_tokline asm/preproc.c. This is fixed in commit 8806c3ca007b84accac21dd88b900fb03614ceb7.;Link: https://security-tracker.debian.org/tracker/CVE-2020-24978; CVE-2020-24978;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 09/03/2020;Description: In NASM 2.15.04rc3, there is a double-free vulnerability in pp_tokline asm/preproc.c. This is fixed in commit 8806c3ca007b84accac21dd88b900fb03614ceb7.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-24978
 CVE-2020-25614;Priority: Medium;Description: xmlquery before 1.3.1 lacks a check for whether a LoadURL response is inthe XML format, which allows attackers to cause a denial of service(SIGSEGV) at xmlquery.(*Node).InnerText or possibly have unspecified otherimpact.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-25614; CVE-2020-25614;Priority: high;Description:xmlquery before 1.3.1 lacks a check for whether a LoadURL response is in the XML format, which allows attackers to cause a denial of service (SIGSEGV) at xmlquery.(*Node).InnerText or possibly have unspecified other impact.;Link: https://security-tracker.debian.org/tracker/CVE-2020-25614; CVE-2020-25614;CVSS 2.0: 7.5 HIGH;CVSS 3.x: 9.8 CRITICAL;Published_date: 09/16/2020;Description: xmlquery before 1.3.1 lacks a check for whether a LoadURL response is in the XML format, which allows attackers to cause a denial of service (SIGSEGV) at xmlquery.(*Node).InnerText or possibly have unspecified other impact.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-25614
 CVE-2020-25613;Priority: Low;Description: An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Ruby, hadnot checked the transfer-encoding header value rigorously. An attacker maypotentially exploit this issue to bypass a reverse proxy (which also has apoor header check), which may lead to an HTTP Request Smuggling attack.;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-25613; CVE-2020-25613;Priority: medium;Description:An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Ruby, had not checked the transfer-encoding header value rigorously. An attacker may potentially exploit this issue to bypass a reverse proxy (which also has a poor header check), which may lead to an HTTP Request Smuggling attack.;Link: https://security-tracker.debian.org/tracker/CVE-2020-25613; CVE-2020-25613;CVSS 2.0: 5.0 MEDIUM;CVSS 3.x: 7.5 HIGH;Published_date: 10/06/2020;Description: An issue was discovered in Ruby through 2.5.8, 2.6.x through 2.6.6, and 2.7.x through 2.7.1. WEBrick, a simple HTTP server bundled with Ruby, had not checked the transfer-encoding header value rigorously. An attacker may potentially exploit this issue to bypass a reverse proxy (which also has a poor header check), which may lead to an HTTP Request Smuggling attack.;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-25613
 CVE-2020-2914;Priority: Medium;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization(component: Core). Supported versions that are affected are Prior to 6.0.20and prior to 6.1.6. Difficult to exploit vulnerability allows lowprivileged attacker with logon to the infrastructure where Oracle VMVirtualBox executes to compromise Oracle VM VirtualBox. Successful attacksof this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts).CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2914; CVE-2020-2914;Priority: medium;Description:Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. Successful attacks of this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS 3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2914; CVE-2020-2914;CVSS 2.0: 4.4 MEDIUM;CVSS 3.x: 7.0 HIGH;Published_date: 04/15/2020;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. Successful attacks of this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS 3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2914
 CVE-2020-2913;Priority: Medium;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization(component: Core). Supported versions that are affected are Prior to 6.0.20and prior to 6.1.6. Difficult to exploit vulnerability allows lowprivileged attacker with logon to the infrastructure where Oracle VMVirtualBox executes to compromise Oracle VM VirtualBox. Successful attacksof this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts).CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://people.canonical.com/~ubuntu-security/cve/2020/CVE-2020-2913; CVE-2020-2913;Priority: medium;Description:Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. Successful attacks of this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS 3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://security-tracker.debian.org/tracker/CVE-2020-2913; CVE-2020-2913;CVSS 2.0: 4.4 MEDIUM;CVSS 3.x: 7.0 HIGH;Published_date: 04/15/2020;Description: Vulnerability in the Oracle VM VirtualBox product of Oracle Virtualization (component: Core). Supported versions that are affected are Prior to 6.0.20 and prior to 6.1.6. Difficult to exploit vulnerability allows low privileged attacker with logon to the infrastructure where Oracle VM VirtualBox executes to compromise Oracle VM VirtualBox. Successful attacks of this vulnerability can result in takeover of Oracle VM VirtualBox. CVSS 3.0 Base Score 7.0 (Confidentiality, Integrity and Availability impacts). CVSS Vector: (CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H).;Link: https://nvd.nist.gov/vuln/detail/CVE-2020-2913
